tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1983$D026,Davis Cup WG PO: DEN vs INA,Carpet,4,D,19830930,2,100824,"","",Peter Bastiansen,R,193,DEN,,,,108823,"","",Tintus Arianto Wibowo,U,,INA,,,,13$11 4$6 6$1 6$4,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D026,Davis Cup WG PO: DEN vs INA,Carpet,4,D,19830930,3,100824,"","",Peter Bastiansen,R,193,DEN,,,,107473,"","",Justedjo Tarik,R,,INA,,,,6$4 7$5,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D026,Davis Cup WG PO: DEN vs INA,Carpet,4,D,19830930,4,108823,"","",Tintus Arianto Wibowo,U,,INA,,,,100725,"","",Michael Mortensen,R,188,DEN,,,,6$4 6$4,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D033,Davis Cup EUR F: FRG vs SUI,Clay,4,D,19830930,1,100579,"","",Heinz Gunthardt,R,180,SUI,,,,101113,"","",Michael Westphal,R,190,GER,,,,6$2 6$2 6$8 2$6 6$2,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D033,Davis Cup EUR F: FRG vs SUI,Clay,4,D,19830930,2,100661,"","",Damir Keretic,R,178,GER,,,,100603,"","",Roland Stadler,U,178,SUI,,,,6$0 6$3 5$7 1$6 6$2,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D033,Davis Cup EUR F: FRG vs SUI,Clay,4,D,19830930,3,101113,"","",Michael Westphal,R,190,GER,,,,100603,"","",Roland Stadler,U,178,SUI,,,,7$5 6$2 8$10 6$2,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D033,Davis Cup EUR F: FRG vs SUI,Clay,4,D,19830930,4,100579,"","",Heinz Gunthardt,R,180,SUI,,,,100661,"","",Damir Keretic,R,178,GER,,,,6$3 7$5,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D037,Davis Cup EUR F: YUG vs HUN,Clay,4,D,19830930,1,100701,"","",Marko Ostoja,R,175,CRO,,,,108118,"","",Robert Machan,R,,HUN,,,,6$0 3$6 6$2 6$2,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D037,Davis Cup EUR F: YUG vs HUN,Clay,4,D,19830930,2,100946,"","",Slobodan Zivojinovic,R,198,YUG,,,,107284,"","",Janos Benyik,R,,HUN,,,,6$3 2$6 6$2 7$5,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D037,Davis Cup EUR F: YUG vs HUN,Clay,4,D,19830930,3,100701,"","",Marko Ostoja,R,175,CRO,,,,107284,"","",Janos Benyik,R,,HUN,,,,7$5 6$2,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D040,Davis Cup EUR F: JPN vs IND,Hard,4,D,19830930,1,100752,"","",Ramesh Krishnan,R,170,IND,,,,100485,"","",Tsuyoshi Fukui,R,170,JPN,,,,6$4 6$1 3$6 4$6 6$0,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D040,Davis Cup EUR F: JPN vs IND,Hard,4,D,19830930,2,100321,"","",Vijay Amritraj,R,193,IND,,,,100566,"","",Hitoshi Shirato,R,,JPN,,,,6$2 8$6 6$3,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D040,Davis Cup EUR F: JPN vs IND,Hard,4,D,19830930,3,100566,"","",Hitoshi Shirato,R,,JPN,,,,100752,"","",Ramesh Krishnan,R,170,IND,,,,2$6 6$4 7$5,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D040,Davis Cup EUR F: JPN vs IND,Hard,4,D,19830930,4,100485,"","",Tsuyoshi Fukui,R,170,JPN,,,,100321,"","",Vijay Amritraj,R,193,IND,,,,7$5 6$3,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D044,Davis Cup WG PO: IRL vs USA,Carpet,4,D,19830930,1,100581,"","",John Mcenroe,L,180,USA,,,,100401,"","",Sean Sorensen,R,,IRL,,,,6$3 6$2 6$2,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D044,Davis Cup WG PO: IRL vs USA,Carpet,4,D,19830930,2,100517,"","",Matt Doyle,R,193,USA,,,,100586,"","",Eliot Teltscher,R,178,USA,,,,6$3 6$4 6$4,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D044,Davis Cup WG PO: IRL vs USA,Carpet,4,D,19830930,3,100581,"","",John Mcenroe,L,180,USA,,,,100517,"","",Matt Doyle,R,193,USA,,,,9$7 6$3 6$3,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D044,Davis Cup WG PO: IRL vs USA,Carpet,4,D,19830930,4,100586,"","",Eliot Teltscher,R,178,USA,,,,100401,"","",Sean Sorensen,R,,IRL,,,,14$16 10$8 8$6,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D056,Davis Cup WG PO: TCH vs URS,Clay,4,D,19830930,1,100434,"","",Tomas Smid,R,190,CZE,,,,1006441,"","",Alexander Zverev Sr,R,,RUS,,,,4$6 8$6 4$6 6$4 6$4,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D056,Davis Cup WG PO: TCH vs URS,Clay,4,D,19830930,2,105080,"","",Miloslav Mecir,U,,SVK,,,,101230,"","",Andrei Chesnokov,R,188,RUS,,,,8$10 1$6 6$3 6$4 6$2,5,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D056,Davis Cup WG PO: TCH vs URS,Clay,4,D,19830930,3,100434,"","",Tomas Smid,R,190,CZE,,,,101230,"","",Andrei Chesnokov,R,188,RUS,,,,6$2 7$5,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$D056,Davis Cup WG PO: TCH vs URS,Clay,4,D,19830930,4,1006441,"","",Alexander Zverev Sr,R,,RUS,,,,105080,"","",Miloslav Mecir,U,,SVK,,,,6$3 7$5,3,RR,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,1,101154,"",Q,Simon Youl,R,185,AUS,17.5085557837,450,0,100529,1,"",Kevin Curren,R,185,USA,24.8405201916,17,0,6$3 0$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,2,100551,"","",Brad Drewett,L,185,AUS,24.4599589322,116,0,100638,"","",David Mustard,L,180,NZL,23.0143737166,247,0,7$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,3,100502,"","",Vincent Van Patten,R,180,USA,25.2128678987,48,0,100655,"","",Fritz Buehning,R,196,USA,22.8309377139,59,0,6$3 2$6 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,4,101138,8,"",Pat Cash,R,183,AUS,17.6043805613,44,0,100699,"","",Chris Johnstone,R,175,AUS,22.2258726899,132,0,5$7 6$3 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,5,100474,3,"",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,100285,"","",Rod Frawley,R,185,AUS,30.3189596167,87,0,7$6 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,6,100763,"","",Brad Gilbert,R,185,USA,21.401779603,54,0,100472,"","",Craig Wittus,R,180,USA,25.8562628337,163,0,6$1 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,7,100534,"","",Steve Meister,R,193,USA,24.7036276523,,,100372,"","",Trey Waltke,R,173,USA,27.8028747433,152,0,6$4 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,8,100244,6,"",John Alexander,R,190,AUS,31.5017111567,31,0,100281,"",Q,Sashi Menon,R,180,IND,30.4010951403,147,0,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,9,100713,5,"",John Fitzgerald,R,183,AUS,22.0150581793,78,0,100567,"","",Chip Hooper,R,198,USA,24.1943874059,30,0,6$4 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,10,100923,"","",Wally Masur,R,180,AUS,19.6440793977,125,0,101256,"","",Mark Kratzmann,L,178,AUS,16.6324435318,616,0,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,11,100657,"","",Mike Leach,L,180,USA,22.8199863107,143,0,101158,"","",John Frawley,R,173,AUS,17.5003422313,294,0,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,12,100337,4,"",Mark Edmondson,R,185,AUS,28.5284052019,24,0,100617,"","",Bud Schultz,R,193,USA,23.370294319,,,3$6 6$4 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,13,100356,7,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,100675,"","",John Mccurdy,R,188,AUS,22.6420260096,250,0,6$2 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,14,100402,"","",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,101072,"",Q,Brett Greenwood,R,178,AUS,18.2422997947,616,0,6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,15,100880,"",Q,Russell Barlow,L,173,AUS,20.0438056126,434,0,100273,"","",Kim Warwick,R,183,AUS,30.7378507871,42,0,6$2 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,16,100475,"","",Matt Mitchell,R,180,USA,25.8015058179,110,0,100445,2,"",Steve Denton,R,188,USA,26.3271731691,13,0,7$6 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,17,101154,"",Q,Simon Youl,R,185,AUS,17.5085557837,450,0,100551,"","",Brad Drewett,L,185,AUS,24.4599589322,116,0,4$6 7$6 7$6,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,18,101138,8,"",Pat Cash,R,183,AUS,17.6043805613,44,0,100502,"","",Vincent Van Patten,R,180,USA,25.2128678987,48,0,6$4 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,19,100763,"","",Brad Gilbert,R,185,USA,21.401779603,54,0,100474,3,"",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,6$3 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,20,100244,6,"",John Alexander,R,190,AUS,31.5017111567,31,0,100534,"","",Steve Meister,R,193,USA,24.7036276523,,,6$2 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,21,100713,5,"",John Fitzgerald,R,183,AUS,22.0150581793,78,0,100923,"","",Wally Masur,R,180,AUS,19.6440793977,125,0,7$6 7$5,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,22,100657,"","",Mike Leach,L,180,USA,22.8199863107,143,0,100337,4,"",Mark Edmondson,R,185,AUS,28.5284052019,24,0,6$3 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,23,100356,7,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,100402,"","",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,6$3 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,24,100475,"","",Matt Mitchell,R,180,USA,25.8015058179,110,0,100880,"",Q,Russell Barlow,L,173,AUS,20.0438056126,434,0,6$4 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,25,101138,8,"",Pat Cash,R,183,AUS,17.6043805613,44,0,101154,"",Q,Simon Youl,R,185,AUS,17.5085557837,450,0,7$5 7$6,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,26,100763,"","",Brad Gilbert,R,185,USA,21.401779603,54,0,100244,6,"",John Alexander,R,190,AUS,31.5017111567,31,0,6$4 6$4,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,27,100713,5,"",John Fitzgerald,R,183,AUS,22.0150581793,78,0,100657,"","",Mike Leach,L,180,USA,22.8199863107,143,0,6$3 7$6,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,28,100356,7,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,100475,"","",Matt Mitchell,R,180,USA,25.8015058179,110,0,7$5 6$1,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,29,101138,8,"",Pat Cash,R,183,AUS,17.6043805613,44,0,100763,"","",Brad Gilbert,R,185,USA,21.401779603,54,0,7$5 6$7 7$6,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,30,100356,7,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,100713,5,"",John Fitzgerald,R,183,AUS,22.0150581793,78,0,6$3 7$6,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$326,Brisbane,Carpet,32,A,19831003,31,101138,8,"",Pat Cash,R,183,AUS,17.6043805613,44,0,100356,7,"",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,4$6 6$4 6$3,3,F,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,1,101062,1,"",Mats Wilander,R,183,SWE,18.3655030801,7,0,100503,"","",Lorenzo Fargas,R,173,ESP,25.2073921971,408,0,7$6 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,2,100715,"","",Jim Gurfein,L,175,USA,21.9958932238,118,0,107829,"",Q,Morten Ronneberg,R,,NOR,,669,0,6$4 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,3,100719,"","",Juan Avendano,R,178,ESP,21.9274469541,93,0,100460,"",Q,Jose Lopez Maeso,R,173,ESP,26.0260095825,154,0,7$5 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,4,100536,12,"",Fernando Luna,R,175,ESP,24.6954140999,62,0,100490,"","",Jaroslav Navratil,R,196,CZE,25.4455852156,169,0,4$6 6$1 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,5,109771,"","",Jairo Velasco,R,,ESP,35.6550308008,,,100922,10,"",Roberto Arguello,U,173,ARG,19.6468172485,743,0,4$6 6$4 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,6,100481,"",Q,Roberto Vizcaino,R,178,ESP,25.6919917864,294,0,100411,"","",Pavel Slozil,R,173,CZE,27.0143737166,49,0,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,7,100523,"","",Erick Iskersky,R,180,USA,24.93908282,112,0,101115,"","",Jorge Bardou,R,180,ESP,17.8316221766,523,0,6$2 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,8,100829,"","",Jan Gunnarsson,R,185,SWE,20.5968514716,143,0,101013,5,"",Henrik Sundstrom,R,188,SWE,18.8446269678,82,0,1$6 6$4 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,9,100653,4,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,100639,"",Q,Blaine Willenborg,R,170,USA,22.9979466119,,,7$6 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,10,100286,"","",Harold Solomon,R,168,USA,30.2943189596,66,0,100440,"","",Eddie Edwards,R,190,RSA,26.5023956194,171,0,6$3 3$6 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,11,100764,"","",Gabriel Urpi,R,173,ESP,21.3826146475,248,0,100620,"",Q,Eduardo Osta,L,160,ESP,23.3319644079,,,6$2 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,12,100893,"","",Joakim Nystrom,R,188,SWE,19.8685831622,167,0,100800,14,"",Diego Perez,R,178,URU,20.8980150582,121,0,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,13,100174,16,"",Manuel Orantes,L,178,ESP,33.9055441478,41,0,100538,"",Q,Alejandro Gattiker,R,180,ARG,24.6652977413,246,0,6$1 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,14,101036,"","",Miloslav Mecir,R,190,SVK,18.6255989049,215,0,100799,"","",Carlos Castellan,R,190,ARG,20.900752909,122,0,7$6 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,15,100942,"","",Thierry Tulasne,R,178,FRA,19.4798083504,98,0,100160,"","",Georges Goven,R,173,FRA,34.688569473,252,0,6$1 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,16,100757,7,"",Anders Jarryd,R,180,SWE,21.4757015743,60,0,100530,"","",Andreas Maurer,R,175,GER,24.8240930869,143,0,7$6 7$6,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,17,100403,"","",Rolf Gehring,R,185,GER,27.1074606434,261,0,100579,8,"",Heinz Gunthardt,R,180,SUI,23.9014373717,85,0,6$2 4$6 8$6,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,18,100603,"","",Roland Stadler,U,178,SUI,23.5564681725,179,0,100468,"","",Dominique Bedel,R,185,FRA,25.8672142368,45,0,3$6 7$5 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,19,100848,"","",Alberto Tous,R,175,ESP,20.4188911704,91,0,100625,"","",Scott Lipton,L,,USA,23.3018480493,211,0,5$7 6$2 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,20,100950,15,"",Libor Pimek,R,196,BEL,19.4195756331,219,0,100921,"","",Patrice Kuchna,R,178,FRA,19.65229295,234,0,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,21,100782,11,"",Pablo Arraya,R,180,PER,21.2019164956,36,0,100910,"","",Magnus Tideman,R,193,SWE,19.7371663244,103,0,6$3 6$7 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,22,101020,"","",Hans Schwaier,R,173,GER,18.7789185489,434,0,100628,"","",Michiel Schapers,R,201,NED,23.2306639288,223,0,6$0 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,23,100310,"","",Mike Myburg,R,,RSA,29.53045859,198,0,100518,"","",Ricardo Acuna,R,175,CHI,24.9719370294,101,0,2$6 6$1 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,24,100282,3,"",Guillermo Vilas,L,180,ARG,30.379192334,4,0,100374,"","",Javier Soler,L,,ESP,27.7782340862,,,6$2 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,25,100434,6,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100673,"","",Robbie Venter,L,180,RSA,22.6584531143,217,0,6$2 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,26,100729,"","",Fernando Soler,R,185,ESP,21.7713894593,,,100197,"","",Alejandro Pierola,R,,CHI,33.1197809719,176,0,6$4 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,27,101073,"","",Martin Jaite,R,178,ARG,18.2340862423,285,0,106623,"",Q,Bill Csipkay,R,,USA,,408,0,6$4 6$0,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,28,100640,13,"",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,6$2 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,29,100297,9,"",Corrado Barazzutti,R,178,ITA,29.8699520876,113,0,100646,"","",Claudio Panatta,R,178,ITA,22.9185489391,76,0,6$1 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,30,100809,"","",Juan Aguilera,R,183,ESP,20.7857631759,227,0,100394,"","",Angel Gimenez,R,163,ESP,27.2334017796,164,0,6$4 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,31,100661,"","",Damir Keretic,R,178,GER,22.7734428474,69,0,100386,"","",Jose Garcia G003,R,,ESP,27.4496919918,136,0,5$7 6$3 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,32,100300,2,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,100857,"","",Sergio Casal,R,185,ESP,20.3203285421,159,0,6$3 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,33,101062,1,"",Mats Wilander,R,183,SWE,18.3655030801,7,0,100715,"","",Jim Gurfein,L,175,USA,21.9958932238,118,0,6$2 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,34,100719,"","",Juan Avendano,R,178,ESP,21.9274469541,93,0,100536,12,"",Fernando Luna,R,175,ESP,24.6954140999,62,0,7$5 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,35,100481,"",Q,Roberto Vizcaino,R,178,ESP,25.6919917864,294,0,109771,"","",Jairo Velasco,R,,ESP,35.6550308008,,,6$2 1$6 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,36,100829,"","",Jan Gunnarsson,R,185,SWE,20.5968514716,143,0,100523,"","",Erick Iskersky,R,180,USA,24.93908282,112,0,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,37,100653,4,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,100286,"","",Harold Solomon,R,168,USA,30.2943189596,66,0,6$3 1$6 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,38,100893,"","",Joakim Nystrom,R,188,SWE,19.8685831622,167,0,100764,"","",Gabriel Urpi,R,173,ESP,21.3826146475,248,0,1$6 6$2 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,39,101036,"","",Miloslav Mecir,R,190,SVK,18.6255989049,215,0,100174,16,"",Manuel Orantes,L,178,ESP,33.9055441478,41,0,1$6 6$3 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,40,100757,7,"",Anders Jarryd,R,180,SWE,21.4757015743,60,0,100942,"","",Thierry Tulasne,R,178,FRA,19.4798083504,98,0,6$3 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,41,100403,"","",Rolf Gehring,R,185,GER,27.1074606434,261,0,100603,"","",Roland Stadler,U,178,SUI,23.5564681725,179,0,7$5 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,42,100950,15,"",Libor Pimek,R,196,BEL,19.4195756331,219,0,100848,"","",Alberto Tous,R,175,ESP,20.4188911704,91,0,6$2 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,43,100782,11,"",Pablo Arraya,R,180,PER,21.2019164956,36,0,101020,"","",Hans Schwaier,R,173,GER,18.7789185489,434,0,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,44,100282,3,"",Guillermo Vilas,L,180,ARG,30.379192334,4,0,100310,"","",Mike Myburg,R,,RSA,29.53045859,198,0,6$2 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,45,100434,6,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100729,"","",Fernando Soler,R,185,ESP,21.7713894593,,,6$2 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,46,100640,13,"",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,101073,"","",Martin Jaite,R,178,ARG,18.2340862423,285,0,6$2 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,47,100809,"","",Juan Aguilera,R,183,ESP,20.7857631759,227,0,100297,9,"",Corrado Barazzutti,R,178,ITA,29.8699520876,113,0,7$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,48,100300,2,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,100661,"","",Damir Keretic,R,178,GER,22.7734428474,69,0,6$7 6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,49,101062,1,"",Mats Wilander,R,183,SWE,18.3655030801,7,0,100719,"","",Juan Avendano,R,178,ESP,21.9274469541,93,0,6$3 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,50,100829,"","",Jan Gunnarsson,R,185,SWE,20.5968514716,143,0,100481,"",Q,Roberto Vizcaino,R,178,ESP,25.6919917864,294,0,7$6 3$6 2$1 RET,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,51,100653,4,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,100893,"","",Joakim Nystrom,R,188,SWE,19.8685831622,167,0,6$4 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$425,Barcelona,Clay,64,A,19831003,52,100757,7,"",Anders Jarryd,R,180,SWE,21.4757015743,60,0,101036,"","",Miloslav Mecir,R,190,SVK,18.6255989049,215,0,6$3 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
